State,Transaction_year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount,latitude,longitude
himachal-pradesh,2020,3,chamba,219469,362005462,31.104829,77.17339
himachal-pradesh,2020,3,bilaspur,202526,342802524.6,31.104829,77.17339
himachal-pradesh,2020,4,shimla,1481567,3532549313,31.104829,77.17339
himachal-pradesh,2020,4,solan,1429031,2365446849,31.104829,77.17339
himachal-pradesh,2020,4,kangra,1184008,2119401488,31.104829,77.17339
himachal-pradesh,2020,4,mandi,671714,1247938156,31.104829,77.17339
himachal-pradesh,2020,4,kullu,468786,964080436.8,31.104829,77.17339
himachal-pradesh,2020,4,una,449443,882226488.2,31.104829,77.17339
himachal-pradesh,2020,4,sirmaur,443100,785448896.1,31.104829,77.17339
himachal-pradesh,2020,4,hamirpur,431123,781165089.1,31.104829,77.17339
himachal-pradesh,2020,4,chamba,304032,507880011.4,31.104829,77.17339
himachal-pradesh,2020,4,bilaspur,275513,518335916.9,31.104829,77.17339
himachal-pradesh,2021,1,shimla,1871647,3621617005,31.104829,77.17339
himachal-pradesh,2021,1,solan,1415611,2334165843,31.104829,77.17339
himachal-pradesh,2021,1,kangra,1122291,2006571077,31.104829,77.17339
himachal-pradesh,2021,1,mandi,659769,1258330266,31.104829,77.17339
himachal-pradesh,2021,1,kullu,550514,1212317568,31.104829,77.17339
himachal-pradesh,2021,1,una,490374,941158055.3,31.104829,77.17339
himachal-pradesh,2021,1,sirmaur,451501,789668056.7,31.104829,77.17339
himachal-pradesh,2021,1,hamirpur,416499,720857278.6,31.104829,77.17339
himachal-pradesh,2021,1,chamba,273886,510880053,31.104829,77.17339
himachal-pradesh,2021,1,bilaspur,256578,504967322,31.104829,77.17339
himachal-pradesh,2021,2,shimla,2474329,4402623044,31.104829,77.17339
himachal-pradesh,2021,2,solan,1658067,2575741415,31.104829,77.17339
himachal-pradesh,2021,2,kangra,1399606,2443026330,31.104829,77.17339
himachal-pradesh,2021,2,mandi,832152,1488270046,31.104829,77.17339
himachal-pradesh,2021,2,una,634078,1174326755,31.104829,77.17339
himachal-pradesh,2021,2,sirmaur,567339,922354065.2,31.104829,77.17339
himachal-pradesh,2021,2,hamirpur,551934,946105069.9,31.104829,77.17339
himachal-pradesh,2021,2,kullu,510109,966612054.8,31.104829,77.17339
himachal-pradesh,2021,2,chamba,364270,617691720.4,31.104829,77.17339
himachal-pradesh,2021,2,bilaspur,322915,613068902.5,31.104829,77.17339
himachal-pradesh,2021,3,shimla,3421673,6296627880,31.104829,77.17339
himachal-pradesh,2021,3,solan,2183306,3233240075,31.104829,77.17339
himachal-pradesh,2021,3,kangra,1671112,2887492722,31.104829,77.17339
himachal-pradesh,2021,3,mandi,945135,1753985904,31.104829,77.17339
himachal-pradesh,2021,3,una,799861,1417386871,31.104829,77.17339
himachal-pradesh,2021,3,kullu,730794,1573258668,31.104829,77.17339
himachal-pradesh,2021,3,sirmaur,681413,1083275309,31.104829,77.17339
himachal-pradesh,2021,3,hamirpur,626711,1085444383,31.104829,77.17339
himachal-pradesh,2021,3,chamba,426381,769418422.9,31.104829,77.17339
himachal-pradesh,2021,3,bilaspur,364475,689922524.1,31.104829,77.17339
himachal-pradesh,2021,4,shimla,3957985,7356261502,31.104829,77.17339
himachal-pradesh,2021,4,solan,2640011,3757890500,31.104829,77.17339
himachal-pradesh,2021,4,kangra,2130139,3830143760,31.104829,77.17339
himachal-pradesh,2021,4,mandi,1092862,2082662004,31.104829,77.17339
himachal-pradesh,2021,4,kullu,1078809,2242410726,31.104829,77.17339
himachal-pradesh,2021,4,una,1048351,1936766072,31.104829,77.17339
himachal-pradesh,2021,4,sirmaur,847647,1363383254,31.104829,77.17339
himachal-pradesh,2021,4,hamirpur,717321,1262408332,31.104829,77.17339
himachal-pradesh,2021,4,chamba,507614,926400609.6,31.104829,77.17339
himachal-pradesh,2021,4,bilaspur,430870,844889572,31.104829,77.17339
himachal-pradesh,2022,1,shimla,4441906,7362840551,31.104829,77.17339
himachal-pradesh,2022,1,solan,2993489,3959375876,31.104829,77.17339
himachal-pradesh,2022,1,kangra,2261593,3907092916,31.104829,77.17339
himachal-pradesh,2022,1,mandi,1201568,2151083002,31.104829,77.17339
himachal-pradesh,2022,1,una,1164923,2030776989,31.104829,77.17339
himachal-pradesh,2022,1,kullu,1100232,2108742823,31.104829,77.17339
himachal-pradesh,2022,1,sirmaur,962227,1517999109,31.104829,77.17339
himachal-pradesh,2022,1,hamirpur,751389,1264679769,31.104829,77.17339
himachal-pradesh,2022,1,chamba,544135,943937757.1,31.104829,77.17339
himachal-pradesh,2022,1,bilaspur,472169,885425010.4,31.104829,77.17339
himachal-pradesh,2022,2,shimla,5875215,9396933042,31.104829,77.17339
himachal-pradesh,2022,2,solan,3773789,4536385240,31.104829,77.17339
himachal-pradesh,2022,2,kangra,2984544,4846014285,31.104829,77.17339
himachal-pradesh,2022,2,kullu,1646598,3292385543,31.104829,77.17339
himachal-pradesh,2022,2,mandi,1587222,2699997310,31.104829,77.17339
himachal-pradesh,2022,2,una,1526243,2532127306,31.104829,77.17339
himachal-pradesh,2022,2,sirmaur,1196118,1742899001,31.104829,77.17339
himachal-pradesh,2022,2,hamirpur,1002506,1538456707,31.104829,77.17339
himachal-pradesh,2022,2,chamba,727701,1229468817,31.104829,77.17339
himachal-pradesh,2022,2,bilaspur,597379,1083546520,31.104829,77.17339
himachal-pradesh,2022,3,shimla,8892834,13349267759,31.104829,77.17339
himachal-pradesh,2022,3,solan,4064523,4837968887,31.104829,77.17339
himachal-pradesh,2022,3,kangra,3342842,5121570351,31.104829,77.17339
himachal-pradesh,2022,3,mandi,1666670,2648674301,31.104829,77.17339
himachal-pradesh,2022,3,chamba,1270412,1872267056,31.104829,77.17339
himachal-pradesh,2022,3,sirmaur,1266132,1769419418,31.104829,77.17339
himachal-pradesh,2022,3,una,1233226,1928978518,31.104829,77.17339
himachal-pradesh,2022,3,kullu,1202861,2235782785,31.104829,77.17339
himachal-pradesh,2022,3,bilaspur,936750,1447420351,31.104829,77.17339
himachal-pradesh,2022,3,hamirpur,934529,1398047775,31.104829,77.17339
himachal-pradesh,2022,4,shimla,9603309,14161042550,31.104829,77.17339
himachal-pradesh,2022,4,kangra,4885938,7430861889,31.104829,77.17339
himachal-pradesh,2022,4,solan,4436709,5065290892,31.104829,77.17339
himachal-pradesh,2022,4,kullu,2047414,3429997135,31.104829,77.17339
himachal-pradesh,2022,4,mandi,1994054,3034367986,31.104829,77.17339
himachal-pradesh,2022,4,sirmaur,1454224,1991999746,31.104829,77.17339
himachal-pradesh,2022,4,una,1173607,1902311205,31.104829,77.17339
himachal-pradesh,2022,4,hamirpur,1161191,1732021207,31.104829,77.17339
himachal-pradesh,2022,4,chamba,831315,1292196672,31.104829,77.17339
himachal-pradesh,2022,4,bilaspur,622642,1042618597,31.104829,77.17339
jammu-&-kashmir,2018,1,poonch,398963,509120439.3,33.778175,76.576171
jammu-&-kashmir,2018,1,baramulla,83775,44215018,33.778175,76.576171
jammu-&-kashmir,2018,1,jammu,81381,127452979.4,33.778175,76.576171
jammu-&-kashmir,2018,1,anantnag,64478,24885721.23,33.778175,76.576171
jammu-&-kashmir,2018,1,budgam,50748,36218453.71,33.778175,76.576171
jammu-&-kashmir,2018,1,srinagar,47285,62676256.76,33.778175,76.576171
jammu-&-kashmir,2018,1,bandipore,38208,11885513.91,33.778175,76.576171
jammu-&-kashmir,2018,1,pulwama,35793,24777476.31,33.778175,76.576171
jammu-&-kashmir,2018,1,kulgam,23587,9213671.327,33.778175,76.576171
jammu-&-kashmir,2018,1,ganderbal,20571,9107649.671,33.778175,76.576171
jammu-&-kashmir,2018,2,poonch,891298,1627868128,33.778175,76.576171
jammu-&-kashmir,2018,2,baramulla,188100,100055918.4,33.778175,76.576171
jammu-&-kashmir,2018,2,jammu,112434,232232787.9,33.778175,76.576171
jammu-&-kashmir,2018,2,srinagar,92244,140893315.7,33.778175,76.576171
jammu-&-kashmir,2018,2,budgam,89823,77122240.28,33.778175,76.576171
jammu-&-kashmir,2018,2,anantnag,70838,43529509.03,33.778175,76.576171
jammu-&-kashmir,2018,2,bandipore,64888,26799256.95,33.778175,76.576171
jammu-&-kashmir,2018,2,pulwama,54034,53382825.78,33.778175,76.576171
jammu-&-kashmir,2018,2,ganderbal,41415,24295329.74,33.778175,76.576171
jammu-&-kashmir,2018,2,kulgam,30822,17711007.63,33.778175,76.576171
jammu-&-kashmir,2018,3,poonch,1189512,2093062576,33.778175,76.576171
jammu-&-kashmir,2018,3,baramulla,210619,195960360.1,33.778175,76.576171
jammu-&-kashmir,2018,3,srinagar,154314,270405876.7,33.778175,76.576171
jammu-&-kashmir,2018,3,jammu,145123,376452715.1,33.778175,76.576171
jammu-&-kashmir,2018,3,bandipore,87129,60815662.86,33.778175,76.576171
jammu-&-kashmir,2018,3,budgam,74691,120545227.2,33.778175,76.576171
jammu-&-kashmir,2018,3,anantnag,69967,95642801.11,33.778175,76.576171
jammu-&-kashmir,2018,3,pulwama,65491,93861999.53,33.778175,76.576171
jammu-&-kashmir,2018,3,ganderbal,52136,55650497.72,33.778175,76.576171
jammu-&-kashmir,2018,3,udhampur,37014,92258254.83,33.778175,76.576171
jammu-&-kashmir,2018,4,poonch,1642053,2992752161,33.778175,76.576171
jammu-&-kashmir,2018,4,jammu,226829,670989049.3,33.778175,76.576171
jammu-&-kashmir,2018,4,srinagar,144970,329216330.5,33.778175,76.576171
jammu-&-kashmir,2018,4,baramulla,109702,212164676.6,33.778175,76.576171
jammu-&-kashmir,2018,4,anantnag,79193,110778790.9,33.778175,76.576171
jammu-&-kashmir,2018,4,budgam,75940,175490225.9,33.778175,76.576171
jammu-&-kashmir,2018,4,kathua,50640,115344936.1,33.778175,76.576171
jammu-&-kashmir,2018,4,udhampur,50056,158443928.5,33.778175,76.576171
jammu-&-kashmir,2018,4,kupwara,46637,155148130,33.778175,76.576171
jammu-&-kashmir,2018,4,pulwama,43706,109777843.1,33.778175,76.576171
jammu-&-kashmir,2019,1,poonch,1923655,2702486523,33.778175,76.576171
jammu-&-kashmir,2019,1,jammu,336553,880021398.3,33.778175,76.576171
jammu-&-kashmir,2019,1,srinagar,310516,595281412.8,33.778175,76.576171
jammu-&-kashmir,2019,1,baramulla,164873,235373167,33.778175,76.576171
jammu-&-kashmir,2019,1,budgam,141988,182507224.8,33.778175,76.576171
jammu-&-kashmir,2019,1,anantnag,92467,115882661.6,33.778175,76.576171
jammu-&-kashmir,2019,1,pulwama,73558,128624249.3,33.778175,76.576171
jammu-&-kashmir,2019,1,kathua,65843,123437204.6,33.778175,76.576171
jammu-&-kashmir,2019,1,kupwara,65813,158106446.7,33.778175,76.576171
jammu-&-kashmir,2019,1,kulgam,64816,58528128.3,33.778175,76.576171
jammu-&-kashmir,2019,2,srinagar,721517,1997435095,33.778175,76.576171
jammu-&-kashmir,2019,2,jammu,532412,1521238564,33.778175,76.576171
jammu-&-kashmir,2019,2,baramulla,150503,324305667.3,33.778175,76.576171
jammu-&-kashmir,2019,2,budgam,118107,244724343,33.778175,76.576171
jammu-&-kashmir,2019,2,anantnag,76968,176892916.9,33.778175,76.576171
jammu-&-kashmir,2019,2,kupwara,75719,231219527.3,33.778175,76.576171
jammu-&-kashmir,2019,2,pulwama,72486,192069086.4,33.778175,76.576171
jammu-&-kashmir,2019,2,udhampur,70405,212612443.7,33.778175,76.576171
jammu-&-kashmir,2019,2,kathua,62989,140667309.7,33.778175,76.576171
jammu-&-kashmir,2019,2,rajouri,59741,189339489,33.778175,76.576171
jammu-&-kashmir,2019,3,srinagar,329195,1391918064,33.778175,76.576171
jammu-&-kashmir,2019,3,jammu,275239,885413982.5,33.778175,76.576171
jammu-&-kashmir,2019,3,baramulla,55226,164311812.1,33.778175,76.576171
jammu-&-kashmir,2019,3,udhampur,43153,135163022.8,33.778175,76.576171
jammu-&-kashmir,2019,3,kathua,42083,90084615.95,33.778175,76.576171
jammu-&-kashmir,2019,3,budgam,41566,114191268.3,33.778175,76.576171
jammu-&-kashmir,2019,3,anantnag,39325,117282515.5,33.778175,76.576171
jammu-&-kashmir,2019,3,kupwara,35301,118625723,33.778175,76.576171
jammu-&-kashmir,2019,3,rajouri,34386,112169651.7,33.778175,76.576171
jammu-&-kashmir,2019,3,pulwama,33089,104266797.7,33.778175,76.576171
jammu-&-kashmir,2019,4,jammu,231238,928579096.2,33.778175,76.576171
jammu-&-kashmir,2019,4,srinagar,117133,474222741.5,33.778175,76.576171
jammu-&-kashmir,2019,4,kathua,28288,83151146.7,33.778175,76.576171
jammu-&-kashmir,2019,4,udhampur,22103,91344412.28,33.778175,76.576171
jammu-&-kashmir,2019,4,rajouri,15973,65942824.07,33.778175,76.576171
jammu-&-kashmir,2019,4,samba,14817,53713327.35,33.778175,76.576171
jammu-&-kashmir,2019,4,ramban,14088,49372161.64,33.778175,76.576171
jammu-&-kashmir,2019,4,reasi,12986,43788337.94,33.778175,76.576171
jammu-&-kashmir,2019,4,poonch,10130,37926598.59,33.778175,76.576171
jammu-&-kashmir,2019,4,baramulla,8345,30863315.57,33.778175,76.576171
jammu-&-kashmir,2020,1,jammu,363150,1275561406,33.778175,76.576171
jammu-&-kashmir,2020,1,srinagar,127979,474473029.6,33.778175,76.576171
jammu-&-kashmir,2020,1,kathua,48120,107171478.6,33.778175,76.576171
jammu-&-kashmir,2020,1,udhampur,45339,137536252,33.778175,76.576171
jammu-&-kashmir,2020,1,baramulla,38477,102651434,33.778175,76.576171
jammu-&-kashmir,2020,1,budgam,32991,95338551.23,33.778175,76.576171
jammu-&-kashmir,2020,1,samba,32933,90185246.22,33.778175,76.576171
jammu-&-kashmir,2020,1,kupwara,29357,87388063.94,33.778175,76.576171
jammu-&-kashmir,2020,1,rajouri,28561,88475364.89,33.778175,76.576171
jammu-&-kashmir,2020,1,pulwama,26598,76212175.44,33.778175,76.576171
jammu-&-kashmir,2020,2,jammu,819252,2746977182,33.778175,76.576171
jammu-&-kashmir,2020,2,srinagar,440808,1810806888,33.778175,76.576171
jammu-&-kashmir,2020,2,baramulla,139478,414666518.8,33.778175,76.576171
jammu-&-kashmir,2020,2,udhampur,127419,319173115.3,33.778175,76.576171
jammu-&-kashmir,2020,2,kathua,114835,227977779.9,33.778175,76.576171
jammu-&-kashmir,2020,2,kupwara,114772,359166698.8,33.778175,76.576171
jammu-&-kashmir,2020,2,budgam,112970,331830464.7,33.778175,76.576171
jammu-&-kashmir,2020,2,rajouri,104655,305656997.1,33.778175,76.576171
jammu-&-kashmir,2020,2,samba,92336,202733580,33.778175,76.576171
jammu-&-kashmir,2020,2,pulwama,85402,271480260.9,33.778175,76.576171
jammu-&-kashmir,2020,3,jammu,1266667,4876922229,33.778175,76.576171
jammu-&-kashmir,2020,3,srinagar,461915,1879035427,33.778175,76.576171
jammu-&-kashmir,2020,3,baramulla,183583,580425624.4,33.778175,76.576171
jammu-&-kashmir,2020,3,kupwara,157369,516694658.1,33.778175,76.576171
jammu-&-kashmir,2020,3,udhampur,154296,445180791.6,33.778175,76.576171
jammu-&-kashmir,2020,3,budgam,148225,477023512.9,33.778175,76.576171
jammu-&-kashmir,2020,3,anantnag,128022,403569858.3,33.778175,76.576171
jammu-&-kashmir,2020,3,kathua,126283,311678208.4,33.778175,76.576171
jammu-&-kashmir,2020,3,rajouri,125973,413621357.6,33.778175,76.576171
jammu-&-kashmir,2020,3,pulwama,114833,372238070.4,33.778175,76.576171
jammu-&-kashmir,2020,4,jammu,1776840,5696308275,33.778175,76.576171
jammu-&-kashmir,2020,4,srinagar,731076,2177635782,33.778175,76.576171
jammu-&-kashmir,2020,4,baramulla,412433,862594987.6,33.778175,76.576171
jammu-&-kashmir,2020,4,kupwara,303474,721320071,33.778175,76.576171
jammu-&-kashmir,2020,4,budgam,295461,692267475.8,33.778175,76.576171
jammu-&-kashmir,2020,4,anantnag,282499,514346951,33.778175,76.576171
jammu-&-kashmir,2020,4,udhampur,248906,646828971.4,33.778175,76.576171
jammu-&-kashmir,2020,4,kathua,226360,463045666.1,33.778175,76.576171
jammu-&-kashmir,2020,4,pulwama,219731,551823991.8,33.778175,76.576171
jammu-&-kashmir,2020,4,rajouri,196713,567890456.5,33.778175,76.576171
jammu-&-kashmir,2021,1,jammu,2651223,7421535966,33.778175,76.576171
jammu-&-kashmir,2021,1,srinagar,1027161,2568956545,33.778175,76.576171
jammu-&-kashmir,2021,1,baramulla,410535,785025036.9,33.778175,76.576171
jammu-&-kashmir,2021,1,anantnag,317577,500687365.6,33.778175,76.576171
jammu-&-kashmir,2021,1,budgam,314969,629196655.4,33.778175,76.576171
jammu-&-kashmir,2021,1,kupwara,287414,651843634.7,33.778175,76.576171
jammu-&-kashmir,2021,1,udhampur,253788,659211752.1,33.778175,76.576171
jammu-&-kashmir,2021,1,kathua,245017,476737690.9,33.778175,76.576171
jammu-&-kashmir,2021,1,pulwama,230547,506298792.8,33.778175,76.576171
jammu-&-kashmir,2021,1,samba,201873,489544571,33.778175,76.576171
jammu-&-kashmir,2021,2,jammu,3793205,10159766999,33.778175,76.576171
jammu-&-kashmir,2021,2,srinagar,1529261,3491629170,33.778175,76.576171
jammu-&-kashmir,2021,2,baramulla,558737,966623715.8,33.778175,76.576171
jammu-&-kashmir,2021,2,anantnag,479956,717788809.3,33.778175,76.576171
jammu-&-kashmir,2021,2,budgam,450138,822332973.9,33.778175,76.576171
jammu-&-kashmir,2021,2,kupwara,408584,819478528.2,33.778175,76.576171
jammu-&-kashmir,2021,2,udhampur,361814,841569040,33.778175,76.576171
jammu-&-kashmir,2021,2,pulwama,332326,632761432.1,33.778175,76.576171
jammu-&-kashmir,2021,2,kathua,329534,635043868.2,33.778175,76.576171
jammu-&-kashmir,2021,2,samba,272944,627782719.5,33.778175,76.576171
jammu-&-kashmir,2021,3,jammu,5192026,13867943226,33.778175,76.576171
jammu-&-kashmir,2021,3,srinagar,2196468,5510884597,33.778175,76.576171
jammu-&-kashmir,2021,3,baramulla,647847,1285810268,33.778175,76.576171
jammu-&-kashmir,2021,3,anantnag,580106,938064508.2,33.778175,76.576171
jammu-&-kashmir,2021,3,budgam,545818,1112797676,33.778175,76.576171
jammu-&-kashmir,2021,3,kupwara,477130,1133802686,33.778175,76.576171
jammu-&-kashmir,2021,3,udhampur,476615,1090587536,33.778175,76.576171
jammu-&-kashmir,2021,3,kathua,399722,762622103.9,33.778175,76.576171
jammu-&-kashmir,2021,3,pulwama,393629,826511580.1,33.778175,76.576171
jammu-&-kashmir,2021,3,samba,352992,822873576.5,33.778175,76.576171
jammu-&-kashmir,2021,4,jammu,6639541,16627649138,33.778175,76.576171
jammu-&-kashmir,2021,4,srinagar,2900577,7232270069,33.778175,76.576171
jammu-&-kashmir,2021,4,baramulla,787593,1567275687,33.778175,76.576171
jammu-&-kashmir,2021,4,anantnag,683078,1035794983,33.778175,76.576171
jammu-&-kashmir,2021,4,budgam,678080,1358477848,33.778175,76.576171
jammu-&-kashmir,2021,4,udhampur,621122,1409015376,33.778175,76.576171
jammu-&-kashmir,2021,4,kupwara,597802,1313830801,33.778175,76.576171
jammu-&-kashmir,2021,4,kathua,528207,1082468702,33.778175,76.576171
jammu-&-kashmir,2021,4,samba,492079,1144805604,33.778175,76.576171
jammu-&-kashmir,2021,4,pulwama,462342,988006961.9,33.778175,76.576171
jammu-&-kashmir,2022,1,jammu,5510056,11881749308,33.778175,76.576171
jammu-&-kashmir,2022,1,srinagar,2743701,5949336258,33.778175,76.576171
jammu-&-kashmir,2022,1,baramulla,877608,1607194898,33.778175,76.576171
jammu-&-kashmir,2022,1,udhampur,729905,1568037830,33.778175,76.576171
jammu-&-kashmir,2022,1,anantnag,728868,1032527026,33.778175,76.576171
jammu-&-kashmir,2022,1,budgam,718312,1319712135,33.778175,76.576171
jammu-&-kashmir,2022,1,kupwara,654488,1300783255,33.778175,76.576171
jammu-&-kashmir,2022,1,kathua,608852,1177353986,33.778175,76.576171
jammu-&-kashmir,2022,1,samba,588078,1229539786,33.778175,76.576171
jammu-&-kashmir,2022,1,pulwama,508605,1004677771,33.778175,76.576171
jammu-&-kashmir,2022,2,jammu,7441002,14880950856,33.778175,76.576171
